lat,lon,risk,row,col
1121643.3428608703,639489.469215034,0.7068963050842285,71,255
1108063.3428608703,640199.469215034,0.706896185874939,1429,326
1113143.3428608703,638379.469215034,0.7068946361541748,921,144
1111653.3428608703,655429.469215034,0.7068945169448853,1070,1849
1109903.3428608703,650049.469215034,0.7068941593170166,1245,1311
1109753.3428608703,653509.469215034,0.7068924903869629,1260,1657
1112653.3428608703,653089.469215034,0.7068912982940674,970,1615
1119623.3428608703,656089.469215034,0.706890344619751,273,1915
1119123.3428608703,654629.469215034,0.7068899869918823,323,1769
1115813.3428608703,645209.469215034,0.7068872451782227,654,827
1109453.3428608703,654729.469215034,0.7068870067596436,1290,1779
1101043.3428608703,646379.469215034,0.706886887550354,2131,944
1113043.3428608703,653699.469215034,0.706885814666748,931,1676
1107353.3428608703,653849.469215034,0.7068850994110107,1500,1691
1113853.3428608703,650259.469215034,0.7068828344345093,850,1332
1109523.3428608703,638449.469215034,0.7068781852722168,1283,151
1108383.3428608703,651299.469215034,0.7068779468536377,1397,1436
1100193.3428608703,640649.469215034,0.7068774700164795,2216,371
1109443.3428608703,652299.469215034,0.7068749666213989,1291,1536
1109443.3428608703,648129.469215034,0.7068736553192139,1291,1119
1121793.3428608703,645289.469215034,0.7068725824356079,56,835
1108423.3428608703,651519.469215034,0.706870436668396,1393,1458
1117243.3428608703,650859.469215034,0.7068681716918945,511,1392
1110853.3428608703,650969.469215034,0.7068663835525513,1150,1403
1113893.3428608703,638249.469215034,0.7068650722503662,846,131
1109113.3428608703,652349.469215034,0.7068642377853394,1324,1541
1105323.3428608703,658509.469215034,0.7068636417388916,1703,2157
1116353.3428608703,641119.469215034,0.7068628072738647,600,418
1108263.3428608703,638119.469215034,0.7068628072738647,1409,118
1110453.3428608703,650879.469215034,0.7068625688552856,1190,1394
1108483.3428608703,651499.469215034,0.7068610191345215,1387,1456
1113503.3428608703,638399.469215034,0.7068604230880737,885,146
1111823.3428608703,637589.469215034,0.7068578004837036,1053,65
1120573.3428608703,644249.469215034,0.7068572044372559,178,731
1120713.3428608703,639689.469215034,0.7068560123443604,164,275
1113123.3428608703,638499.469215034,0.7068558931350708,923,156
1116953.3428608703,657689.469215034,0.7068535089492798,540,2075
1113043.3428608703,647309.469215034,0.7068471908569336,931,1037
1120783.3428608703,647369.469215034,0.7068401575088501,157,1043
1119933.3428608703,654829.469215034,0.706839919090271,242,1789
1103863.3428608703,657299.469215034,0.7068393230438232,1849,2036
1104833.3428608703,648109.469215034,0.7068389654159546,1752,1117
1116193.3428608703,636979.469215034,0.7068387269973755,616,4
1119893.3428608703,644479.469215034,0.7068367004394531,246,754
1116103.3428608703,640769.469215034,0.7068355083465576,625,383
1113323.3428608703,658069.469215034,0.7068338394165039,903,2113
1116313.3428608703,643059.469215034,0.7068320512771606,604,612
1113893.3428608703,647639.469215034,0.7068296670913696,846,1070
1109753.3428608703,653089.469215034,0.7068289518356323,1260,1615
1107183.3428608703,637249.469215034,0.7068268060684204,1517,31
1100323.3428608703,643429.469215034,0.7068265676498413,2203,649
1113103.3428608703,647449.469215034,0.7068256139755249,925,1051
1115013.3428608703,646759.469215034,0.7068251371383667,734,982
1106133.3428608703,658889.469215034,0.7068232297897339,1622,2195
1119853.3428608703,654779.469215034,0.7068190574645996,250,1784
1119913.3428608703,651299.469215034,0.706818699836731,244,1436
1117423.3428608703,646229.469215034,0.7068159580230713,493,929
1100343.3428608703,643419.469215034,0.7068156003952026,2201,648
1115283.3428608703,645249.469215034,0.7068148851394653,707,831
1108503.3428608703,639629.469215034,0.7068130970001221,1385,269
1121833.3428608703,646409.469215034,0.7068074941635132,52,947
1122173.3428608703,658569.469215034,0.7068064212799072,18,2163
1113873.3428608703,647829.469215034,0.7068054676055908,848,1089
1116963.3428608703,658279.469215034,0.7068052291870117,539,2134
1115143.3428608703,651129.469215034,0.706801176071167,721,1419
1115063.3428608703,637819.469215034,0.7068005800247192,729,88
1108953.3428608703,649369.469215034,0.7067979574203491,1340,1243
1107943.3428608703,651909.469215034,0.7067968845367432,1441,1497
1121643.3428608703,645369.469215034,0.7067959308624268,71,843
1121973.3428608703,655229.469215034,0.7067952156066895,38,1829
1107393.3428608703,656119.469215034,0.7067948579788208,1496,1918
1107423.3428608703,652589.469215034,0.7067943811416626,1493,1565
1118713.3428608703,648479.469215034,0.7067921161651611,364,1154
1101273.3428608703,649199.469215034,0.7067919969558716,2108,1226
1119363.3428608703,649239.469215034,0.7067887783050537,299,1230
1112923.3428608703,637999.469215034,0.7067884206771851,943,106
1100503.3428608703,655399.469215034,0.7067884206771851,2185,1846
1109453.3428608703,652819.469215034,0.7067862749099731,1290,1588
1119623.3428608703,646289.469215034,0.7067852020263672,273,935
1116323.3428608703,658019.469215034,0.7067844867706299,603,2108
1114933.3428608703,646099.469215034,0.7067821025848389,742,916
1107983.3428608703,637389.469215034,0.7067811489105225,1437,45
1114283.3428608703,654649.469215034,0.7067790031433105,807,1771
1117553.3428608703,637559.469215034,0.7067776918411255,480,62
1106073.3428608703,648419.469215034,0.7067766189575195,1628,1148
1112843.3428608703,643019.469215034,0.7067750692367554,951,608
1120153.3428608703,656259.469215034,0.7067747116088867,220,1932
1121133.3428608703,648399.469215034,0.7067731618881226,122,1146
1100303.3428608703,655539.469215034,0.7067693471908569,2205,1860
1119363.3428608703,643499.469215034,0.7067687511444092,299,656
1115813.3428608703,640529.469215034,0.7067676782608032,654,359
1109093.3428608703,646269.469215034,0.7067663669586182,1326,933
1107403.3428608703,639389.469215034,0.7067645788192749,1495,245
1107663.3428608703,637309.469215034,0.7067641019821167,1469,37
1101823.3428608703,656579.469215034,0.7067629098892212,2053,1964
1102283.3428608703,649319.469215034,0.7067606449127197,2007,1238
1101753.3428608703,645239.469215034,0.7067601680755615,2060,830
1116363.3428608703,655369.469215034,0.7067596912384033,599,1843
1118563.3428608703,657329.469215034,0.706758975982666,379,2039
1120533.3428608703,655799.469215034,0.7067581415176392,182,1886
1122293.3428608703,648059.469215034,0.7067573070526123,6,1112
1110353.3428608703,652069.469215034,0.7067567110061646,1200,1513
1110623.3428608703,637239.469215034,0.7067538499832153,1173,30
1103513.3428608703,657969.469215034,0.7067519426345825,1884,2103
1112673.3428608703,651649.469215034,0.7067499160766602,968,1471
1112213.3428608703,638089.469215034,0.706749677658081,1014,115
1103393.3428608703,653249.469215034,0.7067447900772095,1896,1631
1102003.3428608703,649449.469215034,0.7067447900772095,2035,1251
1117853.3428608703,642469.469215034,0.7067400217056274,450,553
1118483.3428608703,650059.469215034,0.7067383527755737,387,1312
1109703.3428608703,657809.469215034,0.706737756729126,1265,2087
1122063.3428608703,648529.469215034,0.7067375183105469,29,1159
1112203.3428608703,658349.469215034,0.7067340612411499,1015,2141
1121913.3428608703,647009.469215034,0.7067325115203857,44,1007
1114143.3428608703,647389.469215034,0.7067313194274902,821,1045
1118143.3428608703,641549.469215034,0.7067289352416992,421,461
1114313.3428608703,653069.469215034,0.7067279815673828,804,1613
1115083.3428608703,642589.469215034,0.7067264318466187,727,565
1109773.3428608703,638269.469215034,0.7067247629165649,1258,133
1113233.3428608703,649039.469215034,0.7067227363586426,912,1210
1118593.3428608703,655119.469215034,0.7067220211029053,376,1818
1106413.3428608703,638639.469215034,0.7067196369171143,1594,170
1111673.3428608703,655419.469215034,0.7067190408706665,1068,1848
1110593.3428608703,654619.469215034,0.7067184448242188,1176,1768
1112513.3428608703,654849.469215034,0.7067155838012695,984,1791
1103763.3428608703,637269.469215034,0.7067135572433472,1859,33
1119943.3428608703,651389.469215034,0.7067134380340576,241,1445
1119473.3428608703,637359.469215034,0.7067123651504517,288,42
1109243.3428608703,638119.469215034,0.7067102193832397,1311,118
1119893.3428608703,654929.469215034,0.7067086696624756,246,1799
1115703.3428608703,642969.469215034,0.7067047357559204,665,603
1109963.3428608703,654369.469215034,0.7067047357559204,1239,1743
1118693.3428608703,648479.469215034,0.7067042589187622,366,1154
1116323.3428608703,646439.469215034,0.7066981792449951,603,950
1113133.3428608703,646389.469215034,0.7066938877105713,922,945
1110753.3428608703,650359.469215034,0.7066911458969116,1160,1342
1121643.3428608703,644869.469215034,0.7066899538040161,71,793
1110093.3428608703,638409.469215034,0.7066890001296997,1226,147
1100403.3428608703,651129.469215034,0.7066888809204102,2195,1419
1113763.3428608703,639539.469215034,0.7066880464553833,859,260
1108283.3428608703,652349.469215034,0.7066875696182251,1407,1541
1109503.3428608703,638469.469215034,0.7066867351531982,1285,153
1118593.3428608703,648369.469215034,0.7066861391067505,376,1143
1110053.3428608703,637409.469215034,0.7066848278045654,1230,47
1113393.3428608703,653489.469215034,0.7066841125488281,896,1655
1117263.3428608703,658229.469215034,0.7066839933395386,509,2129
1108303.3428608703,640709.469215034,0.7066826820373535,1405,377
1117173.3428608703,651009.469215034,0.706682562828064,518,1407
1110663.3428608703,638839.469215034,0.706682562828064,1169,190
1107533.3428608703,637389.469215034,0.7066820859909058,1482,45
1122123.3428608703,657749.469215034,0.7066771984100342,23,2081
1113723.3428608703,638579.469215034,0.7066750526428223,863,164
1119873.3428608703,637879.469215034,0.7066736221313477,248,94
1115833.3428608703,642969.469215034,0.7066726684570312,652,603
1109363.3428608703,654499.469215034,0.7066713571548462,1299,1756
1117263.3428608703,658029.469215034,0.7066705226898193,509,2109
1112843.3428608703,657399.469215034,0.7066696882247925,951,2046
1104553.3428608703,652589.469215034,0.7066686153411865,1780,1565
1102923.3428608703,645019.469215034,0.7066652774810791,1943,808
1120213.3428608703,654599.469215034,0.7066644430160522,214,1766
1109483.3428608703,651819.469215034,0.7066644430160522,1287,1488
1100443.3428608703,651169.469215034,0.7066633701324463,2191,1423
1116033.3428608703,642909.469215034,0.7066628932952881,632,597
1115093.3428608703,648039.469215034,0.7066618204116821,726,1110
1102913.3428608703,645209.469215034,0.7066605091094971,1944,827
1117523.3428608703,654049.469215034,0.7066597938537598,483,1711
1110803.3428608703,642359.469215034,0.7066580057144165,1155,542
1102293.3428608703,656729.469215034,0.706655740737915,2006,1979
1117853.3428608703,642479.469215034,0.7066549062728882,450,554
1120773.3428608703,644609.469215034,0.70665442943573,158,767
1120743.3428608703,647919.469215034,0.7066539525985718,161,1098
1108773.3428608703,658159.469215034,0.7066528797149658,1358,2122
1111993.3428608703,638569.469215034,0.7066525220870972,1036,163
1109603.3428608703,653259.469215034,0.7066497802734375,1275,1632
1111673.3428608703,655399.469215034,0.7066493034362793,1068,1846
1106553.3428608703,637909.469215034,0.7066489458084106,1580,97
1104803.3428608703,645839.469215034,0.7066472768783569,1755,890
1115003.3428608703,648469.469215034,0.7066434621810913,735,1153
1110853.3428608703,639979.469215034,0.7066396474838257,1150,304
1116983.3428608703,645169.469215034,0.7066349983215332,537,823
1105223.3428608703,658499.469215034,0.7066328525543213,1713,2156
1106063.3428608703,648479.469215034,0.7066320180892944,1629,1154
1117003.3428608703,646429.469215034,0.706628680229187,535,949
1113443.3428608703,655969.469215034,0.7066285610198975,891,1903
1112573.3428608703,656829.469215034,0.706627368927002,978,1989
1118153.3428608703,654139.469215034,0.7066251039505005,420,1720
1112923.3428608703,655869.469215034,0.7066235542297363,943,1893
1115043.3428608703,642589.469215034,0.7066231966018677,731,565
1101293.3428608703,645659.469215034,0.7066230773925781,2106,872
1116033.3428608703,642019.469215034,0.706619381904602,632,508
1117853.3428608703,647559.469215034,0.7066189050674438,450,1062
1100223.3428608703,653589.469215034,0.7066172361373901,2213,1665
1118793.3428608703,649709.469215034,0.7066153287887573,356,1277
1120213.3428608703,656229.469215034,0.7066134214401245,214,1929
1106663.3428608703,652139.469215034,0.706611156463623,1569,1520
1115283.3428608703,643529.469215034,0.7066093683242798,707,659
1103933.3428608703,651859.469215034,0.7066093683242798,1842,1492
1102263.3428608703,648459.469215034,0.7066062688827515,2009,1152
1108543.3428608703,638769.469215034,0.7066053152084351,1381,183
1120093.3428608703,658209.469215034,0.70660400390625,226,2127
1114233.3428608703,654579.469215034,0.706602931022644,812,1764
1121553.3428608703,647809.469215034,0.7066022157669067,80,1087
1108813.3428608703,638099.469215034,0.7066011428833008,1354,116
1110603.3428608703,651359.469215034,0.7065997123718262,1175,1442
1113043.3428608703,637819.469215034,0.7065975666046143,931,88
1119873.3428608703,653359.469215034,0.7065974473953247,248,1642
1112223.3428608703,639319.469215034,0.7065926790237427,1013,238
1116043.3428608703,642259.469215034,0.706591010093689,631,532
1111843.3428608703,651989.469215034,0.7065908908843994,1051,1505
1115043.3428608703,645209.469215034,0.7065901756286621,731,827
1115023.3428608703,645129.469215034,0.7065887451171875,733,819
1113533.3428608703,658299.469215034,0.7065862417221069,882,2136
1120123.3428608703,655949.469215034,0.7065843343734741,223,1901
1119353.3428608703,653439.469215034,0.706584095954895,300,1650
1118613.3428608703,644019.469215034,0.7065805196762085,374,708
1111433.3428608703,654989.469215034,0.7065792083740234,1092,1805
1100313.3428608703,643419.469215034,0.7065788507461548,2204,648
1114153.3428608703,651479.469215034,0.7065764665603638,820,1454
1109073.3428608703,653759.469215034,0.7065763473510742,1328,1682
1120873.3428608703,641039.469215034,0.7065742015838623,148,410
1109213.3428608703,656039.469215034,0.7065725326538086,1314,1910
1121293.3428608703,653709.469215034,0.7065690755844116,106,1677
1112273.3428608703,653149.469215034,0.7065680027008057,1008,1621
1103753.3428608703,647289.469215034,0.7065507173538208,1860,1035
1120403.3428608703,652939.469215034,0.7065504789352417,195,1600
1103823.3428608703,649059.469215034,0.7065447568893433,1853,1212
1109303.3428608703,638919.469215034,0.7065438032150269,1305,198
1107293.3428608703,637339.469215034,0.7065426111221313,1506,40
1107283.3428608703,651739.469215034,0.7065396308898926,1507,1480
1106893.3428608703,655919.469215034,0.7065390348434448,1546,1898
1109773.3428608703,653049.469215034,0.7065385580062866,1258,1611
1115353.3428608703,646159.469215034,0.7065345048904419,700,922
1100933.3428608703,652039.469215034,0.7065331935882568,2142,1510
1120683.3428608703,641349.469215034,0.7065330743789673,167,441
1106043.3428608703,655579.469215034,0.7065317630767822,1631,1864
1101373.3428608703,655769.469215034,0.7065309286117554,2098,1883
1103813.3428608703,647359.469215034,0.7065298557281494,1854,1042
1113053.3428608703,647519.469215034,0.7065297365188599,930,1058
1119073.3428608703,644429.469215034,0.7065274715423584,328,749
1101683.3428608703,656709.469215034,0.7065256834030151,2067,1977
1116043.3428608703,642459.469215034,0.706525444984436,631,552
1107033.3428608703,637409.469215034,0.7065253257751465,1532,47
1119693.3428608703,638839.469215034,0.7065227031707764,266,190
1112763.3428608703,637219.469215034,0.7065210342407227,959,28
1115253.3428608703,645269.469215034,0.7065201997756958,710,833
1109633.3428608703,651929.469215034,0.7065187692642212,1272,1499
1102793.3428608703,657149.469215034,0.7065173387527466,1956,2021
1111203.3428608703,652369.469215034,0.706517219543457,1115,1543
1100643.3428608703,646399.469215034,0.7065171003341675,2171,946
1113073.3428608703,638329.469215034,0.7065157890319824,928,139
1108303.3428608703,651989.469215034,0.7065149545669556,1405,1505
1117773.3428608703,647599.469215034,0.7065144777297974,458,1066
1110363.3428608703,653459.469215034,0.7065111398696899,1199,1652
1117753.3428608703,643789.469215034,0.7065094709396362,460,685
1118573.3428608703,638399.469215034,0.7065093517303467,378,146
1118413.3428608703,657419.469215034,0.7065092325210571,394,2048
1113773.3428608703,651279.469215034,0.7065079212188721,858,1434
1121583.3428608703,653709.469215034,0.706506609916687,77,1677
1106013.3428608703,648389.469215034,0.7065064907073975,1634,1145
1121013.3428608703,644269.469215034,0.7065062522888184,134,733
1119903.3428608703,651299.469215034,0.7065024375915527,245,1436
1115333.3428608703,649289.469215034,0.7065023183822632,702,1235
1121563.3428608703,645719.469215034,0.7065021991729736,79,878
1116493.3428608703,642479.469215034,0.7065001726150513,586,554
1111143.3428608703,642279.469215034,0.7064995765686035,1121,534
1110123.3428608703,650259.469215034,0.7064969539642334,1223,1332
1113293.3428608703,641479.469215034,0.7064958810806274,906,454
1113003.3428608703,647349.469215034,0.7064938545227051,935,1041
1107833.3428608703,649209.469215034,0.7064876556396484,1452,1227
1103843.3428608703,651809.469215034,0.7064870595932007,1851,1487
1113993.3428608703,645889.469215034,0.7064846754074097,836,895
1114953.3428608703,642459.469215034,0.7064844369888306,740,552
1118813.3428608703,644869.469215034,0.7064841985702515,354,793
1122183.3428608703,652209.469215034,0.7064810991287231,17,1527
1111433.3428608703,638079.469215034,0.7064801454544067,1092,114
1107313.3428608703,639449.469215034,0.7064794301986694,1504,251
1116163.3428608703,646249.469215034,0.7064785957336426,619,931
1108193.3428608703,650609.469215034,0.7064782381057739,1416,1367
1113823.3428608703,643159.469215034,0.7064778804779053,853,622
1111483.3428608703,655439.469215034,0.706472635269165,1087,1850
1107193.3428608703,652749.469215034,0.706470251083374,1516,1581
1119273.3428608703,654689.469215034,0.7064614295959473,308,1775
1109243.3428608703,655769.469215034,0.7064614295959473,1311,1883
1109403.3428608703,654819.469215034,0.706459641456604,1295,1788
1121993.3428608703,647939.469215034,0.7064589262008667,36,1100
1112413.3428608703,654609.469215034,0.7064570188522339,994,1767
1109003.3428608703,655429.469215034,0.7064566612243652,1335,1849
1117613.3428608703,637329.469215034,0.7064564228057861,474,39
1105413.3428608703,642599.469215034,0.7064549922943115,1694,566
1104213.3428608703,650179.469215034,0.7064511775970459,1814,1324
1119523.3428608703,652919.469215034,0.7064496278762817,283,1598
1118863.3428608703,648459.469215034,0.7064484357833862,349,1152
1101853.3428608703,656759.469215034,0.7064473628997803,2050,1982
1113263.3428608703,646229.469215034,0.7064467668533325,909,929
1118463.3428608703,652159.469215034,0.7064461708068848,389,1522
1106573.3428608703,652189.469215034,0.7064454555511475,1578,1525
1117583.3428608703,653459.469215034,0.7064428329467773,477,1652
1118713.3428608703,654279.469215034,0.7064415216445923,364,1734
1110683.3428608703,639049.469215034,0.7064405679702759,1167,211
1109953.3428608703,654989.469215034,0.7064403295516968,1240,1805
1103343.3428608703,646839.469215034,0.7064393758773804,1901,990
1113523.3428608703,653029.469215034,0.7064377069473267,883,1609
1117773.3428608703,643629.469215034,0.7064357995986938,458,669
1110813.3428608703,639209.469215034,0.7064347267150879,1154,227
1113433.3428608703,638779.469215034,0.7064334154129028,892,184
1111503.3428608703,652309.469215034,0.7064327001571655,1085,1537
1102003.3428608703,649629.469215034,0.7064319849014282,2035,1269
1109843.3428608703,638819.469215034,0.7064316272735596,1251,188
1113253.3428608703,648599.469215034,0.7064298391342163,910,1166
1119323.3428608703,639039.469215034,0.7064296007156372,303,210
1117533.3428608703,655459.469215034,0.7064269781112671,482,1852
1114803.3428608703,642919.469215034,0.7064259052276611,755,598
1121253.3428608703,644289.469215034,0.7064248323440552,110,735
1119403.3428608703,649299.469215034,0.7064244747161865,295,1236
1116973.3428608703,650779.469215034,0.7064242362976074,538,1384
1109143.3428608703,646079.469215034,0.7064238786697388,1321,914
1113483.3428608703,638149.469215034,0.7064230442047119,887,121
1115303.3428608703,648139.469215034,0.7064229249954224,705,1120
1112653.3428608703,655899.469215034,0.7064225673675537,970,1896
1107083.3428608703,655129.469215034,0.7064223289489746,1527,1819
1119413.3428608703,648179.469215034,0.706421971321106,294,1124
1110313.3428608703,647429.469215034,0.7064218521118164,1204,1049
1107313.3428608703,650949.469215034,0.7064216136932373,1504,1401
1106063.3428608703,637299.469215034,0.7064160108566284,1629,36
1121963.3428608703,655519.469215034,0.7064149379730225,39,1858
1111183.3428608703,658129.469215034,0.7064146995544434,1117,2119
1100813.3428608703,653529.469215034,0.7064141035079956,2154,1659
1117813.3428608703,642769.469215034,0.7064130306243896,454,583
1113903.3428608703,657939.469215034,0.7064129114151001,845,2100
1120353.3428608703,644899.469215034,0.7064111232757568,200,796
1110103.3428608703,646799.469215034,0.7064090967178345,1225,986
1118923.3428608703,658099.469215034,0.7064065933227539,343,2116
1121293.3428608703,651459.469215034,0.7064048051834106,106,1452
1112853.3428608703,646779.469215034,0.7064046859741211,950,984
1112513.3428608703,656749.469215034,0.7064032554626465,984,1981
1109563.3428608703,648099.469215034,0.7064026594161987,1279,1116
1106723.3428608703,656739.469215034,0.7063981294631958,1563,1980
1109313.3428608703,638029.469215034,0.7063978910446167,1304,109
1121053.3428608703,653759.469215034,0.706397533416748,130,1682
1111633.3428608703,655449.469215034,0.7063965797424316,1072,1851
1118983.3428608703,639699.469215034,0.7063959836959839,337,276
1104883.3428608703,647509.469215034,0.7063956260681152,1747,1057
1121153.3428608703,649669.469215034,0.7063922882080078,120,1273
1110943.3428608703,647969.469215034,0.7063921689987183,1141,1103
1105333.3428608703,658499.469215034,0.7063910961151123,1702,2156
1118863.3428608703,639479.469215034,0.7063884735107422,349,254
1109253.3428608703,651979.469215034,0.7063882350921631,1310,1504
1118443.3428608703,650369.469215034,0.706387996673584,391,1343
1118093.3428608703,647649.469215034,0.7063878774642944,426,1071
1112293.3428608703,657309.469215034,0.7063877582550049,1006,2037
1111943.3428608703,638569.469215034,0.7063874006271362,1041,163
1120863.3428608703,644859.469215034,0.7063872814178467,149,792
1111173.3428608703,658129.469215034,0.7063859701156616,1118,2119
1115453.3428608703,641429.469215034,0.7063815593719482,690,449
1111143.3428608703,649659.469215034,0.7063791751861572,1121,1272
1104123.3428608703,650119.469215034,0.7063777446746826,1823,1318
1113343.3428608703,638609.469215034,0.7063776254653931,901,167
1102943.3428608703,639979.469215034,0.7063776254653931,1941,304
1110703.3428608703,638389.469215034,0.7063772678375244,1165,145
1108823.3428608703,638679.469215034,0.7063770294189453,1353,174
1116733.3428608703,650709.469215034,0.7063761949539185,562,1377
1104183.3428608703,651079.469215034,0.7063760757446289,1817,1414
1112613.3428608703,649439.469215034,0.7063733339309692,974,1250
1120083.3428608703,642389.469215034,0.7063717842102051,227,545
1110083.3428608703,639179.469215034,0.7063710689544678,1227,224
1121053.3428608703,645279.469215034,0.7063661813735962,130,834
1117633.3428608703,637339.469215034,0.7063658237457275,472,40
1105033.3428608703,646499.469215034,0.7063636779785156,1732,956
1103293.3428608703,653159.469215034,0.7063632011413574,1906,1622
1102853.3428608703,645029.469215034,0.7063632011413574,1950,809
1114743.3428608703,642409.469215034,0.7063617706298828,761,547
1113813.3428608703,639719.469215034,0.7063616514205933,854,278
1119023.3428608703,640819.469215034,0.7063615322113037,333,388
1118313.3428608703,649269.469215034,0.7063614130020142,404,1233
1111713.3428608703,647039.469215034,0.7063597440719604,1064,1010
1100583.3428608703,650409.469215034,0.7063595056533813,2177,1347
1110223.3428608703,650799.469215034,0.7063593864440918,1213,1386
1108863.3428608703,637259.469215034,0.7063586711883545,1349,32
1117883.3428608703,639239.469215034,0.7063583135604858,447,230
1114323.3428608703,654559.469215034,0.7063543796539307,803,1762
1122213.3428608703,645689.469215034,0.7063522338867188,14,875
1117513.3428608703,652289.469215034,0.7063502073287964,484,1535
1118853.3428608703,658239.469215034,0.7063462734222412,350,2130
1119743.3428608703,638909.469215034,0.7063453197479248,261,197
1100613.3428608703,646249.469215034,0.7063417434692383,2174,931
1109653.3428608703,653159.469215034,0.7063415050506592,1270,1622
1100203.3428608703,639389.469215034,0.7063413858413696,2215,245
1109393.3428608703,655189.469215034,0.7063406705856323,1296,1825
1110983.3428608703,639649.469215034,0.7063401937484741,1137,271
1110703.3428608703,637779.469215034,0.706337571144104,1165,84
1114853.3428608703,642289.469215034,0.706335186958313,750,535
1112973.3428608703,655829.469215034,0.7063343524932861,938,1889
1113093.3428608703,647099.469215034,0.7063337564468384,926,1016
1111443.3428608703,652419.469215034,0.7063337564468384,1091,1548
1100203.3428608703,650439.469215034,0.7063314914703369,2215,1350
1120083.3428608703,649029.469215034,0.7063295841217041,227,1209
1117803.3428608703,639249.469215034,0.7063267230987549,455,231
1103303.3428608703,657209.469215034,0.7063251733779907,1905,2027
1110163.3428608703,651399.469215034,0.7063248157501221,1219,1446
1108373.3428608703,655819.469215034,0.7063238620758057,1398,1888
1115213.3428608703,644149.469215034,0.706322193145752,714,721
1119793.3428608703,643009.469215034,0.7063214778900146,256,607
1112603.3428608703,638609.469215034,0.7063198089599609,975,167
1109263.3428608703,653249.469215034,0.7063190937042236,1309,1631
1106463.3428608703,653049.469215034,0.7063188552856445,1589,1611
1112413.3428608703,654919.469215034,0.7063167095184326,994,1798
1122093.3428608703,654819.469215034,0.7063143253326416,26,1788
1117673.3428608703,658569.469215034,0.7063109874725342,468,2163
1109983.3428608703,638669.469215034,0.7063103914260864,1237,173
1106253.3428608703,653099.469215034,0.7063101530075073,1610,1616
1116543.3428608703,651459.469215034,0.7063084840774536,581,1452
1122263.3428608703,649129.469215034,0.7063069343566895,9,1219
1111313.3428608703,638599.469215034,0.7063008546829224,1104,166
1109963.3428608703,654349.469215034,0.7063002586364746,1239,1741
1121133.3428608703,658859.469215034,0.706298828125,122,2192
1114903.3428608703,637319.469215034,0.706298828125,745,38
1112273.3428608703,658139.469215034,0.7062982320785522,1008,2120
1101323.3428608703,656249.469215034,0.7062934637069702,2103,1931
1112863.3428608703,657619.469215034,0.7062928676605225,949,2068
1110113.3428608703,658109.469215034,0.706291675567627,1224,2117
1113153.3428608703,641619.469215034,0.706290602684021,920,468
1118453.3428608703,650379.469215034,0.706289529800415,390,1344
1112053.3428608703,637309.469215034,0.706287145614624,1030,37
1122033.3428608703,641789.469215034,0.7062861919403076,32,485
1110083.3428608703,652389.469215034,0.7062849998474121,1227,1545
1109653.3428608703,637969.469215034,0.7062848806381226,1270,103
1117383.3428608703,646249.469215034,0.706283688545227,497,931
1102433.3428608703,645109.469215034,0.7062817811965942,1992,817
1111853.3428608703,655439.469215034,0.706279993057251,1050,1850
1118783.3428608703,649899.469215034,0.7062790393829346,357,1296
1116743.3428608703,650749.469215034,0.70627760887146,561,1381
1112753.3428608703,638089.469215034,0.70627760887146,960,115
1108043.3428608703,640389.469215034,0.7062751054763794,1431,345
1121533.3428608703,651269.469215034,0.7062715291976929,82,1433
1115623.3428608703,650509.469215034,0.7062685489654541,673,1357
1108693.3428608703,638159.469215034,0.706268310546875,1366,122
1119233.3428608703,649029.469215034,0.7062655687332153,312,1209
1121623.3428608703,645489.469215034,0.7062652111053467,73,855
1110233.3428608703,651339.469215034,0.7062629461288452,1212,1440
1121213.3428608703,642489.469215034,0.7062612771987915,114,555
1114743.3428608703,648329.469215034,0.7062608003616333,761,1139
1108153.3428608703,640349.469215034,0.7062606811523438,1420,341
1105733.3428608703,647869.469215034,0.7062604427337646,1662,1093
1121073.3428608703,658029.469215034,0.7062596082687378,128,2109
1120783.3428608703,647889.469215034,0.7062594890594482,157,1095
1101033.3428608703,638189.469215034,0.7062587738037109,2132,125
1113203.3428608703,638289.469215034,0.7062562704086304,915,135
1119793.3428608703,638969.469215034,0.7062556743621826,256,203
1111423.3428608703,655189.469215034,0.7062540054321289,1093,1825
1112403.3428608703,657089.469215034,0.7062532901763916,995,2015
1119863.3428608703,648589.469215034,0.7062526941299438,249,1165
1117743.3428608703,642839.469215034,0.7062504291534424,461,590
1114383.3428608703,638489.469215034,0.7062479257583618,797,155
1107883.3428608703,651099.469215034,0.7062462568283081,1447,1416
1103413.3428608703,645989.469215034,0.7062439918518066,1894,905
1111003.3428608703,640349.469215034,0.7062437534332275,1135,341
1120523.3428608703,639729.469215034,0.7062392234802246,183,279
1113633.3428608703,645469.469215034,0.7062389850616455,872,853
1110813.3428608703,639249.469215034,0.7062383890151978,1154,231
1109923.3428608703,639029.469215034,0.7062381505966187,1243,209
1111093.3428608703,638099.469215034,0.7062361240386963,1126,116
1108473.3428608703,640499.469215034,0.7062339782714844,1388,356
1120653.3428608703,639729.469215034,0.7062327861785889,170,279
1119623.3428608703,656109.469215034,0.7062305212020874,273,1917
1109403.3428608703,658519.469215034,0.706229567527771,1295,2158
1112663.3428608703,637369.469215034,0.7062294483184814,969,43
1120573.3428608703,639749.469215034,0.7062287330627441,178,281
